match_id,player_slot,ability_id,level
7064303005,131,5026,12
7064303005,131,5024,13
7064303005,131,5024,14
7064303005,131,858,15
7064179598,1,5023,1
7064179598,1,5024,2
7064179598,1,5025,3
7064179598,1,5023,4
7064179598,1,5023,5
7064179598,1,5026,6
7064179598,1,5023,7
7064179598,1,5025,8
7064179598,1,5025,9
7064179598,1,5025,10
7064179598,1,744,11
7064179598,1,5026,12
7064179598,1,5024,13
7064179598,1,5024,14
7064179598,1,5024,15
7064179598,1,858,16
7064025060,0,5024,1
7064025060,0,5025,2
7064025060,0,5024,3
7064025060,0,5025,4
7064025060,0,5023,5
7064025060,0,5026,6
7064025060,0,5025,7
7064025060,0,5025,8
7064025060,0,5024,9
7064025060,0,5024,10
7064025060,0,706,11
7064025060,0,5026,12
7064025060,0,5023,13
7064025060,0,5023,14
7064025060,0,918,15
7064025060,0,5023,16
7064025060,0,5026,17
7064025060,0,6425,18
7063718131,4,5024,1
7063718131,4,5025,2
7063718131,4,5024,3
7063718131,4,5023,4
7063718131,4,5024,5
7063718131,4,5026,6
7063718131,4,5024,7
7063718131,4,5025,8
7063718131,4,5025,9
7063718131,4,706,10
7063718131,4,5025,11
7063718131,4,5026,12
7063718131,4,5023,13
7063718131,4,5023,14
7063718131,4,918,15
7063718131,4,5023,16
7063718131,4,5026,17
7063718131,4,6425,18
7063718131,4,6035,19
7062491662,1,5023,1
7062491662,1,5024,2
7062491662,1,5025,3
7062491662,1,5023,4
7062491662,1,5023,5
7062491662,1,5026,6
7062491662,1,5023,7
7062491662,1,5025,8
7062491662,1,5025,9
7062491662,1,5025,10
7062491662,1,744,11
7062491662,1,5026,12
7062491662,1,5024,13
7062491662,1,5024,14
7062491662,1,858,15
7062458160,130,5023,1
7062458160,130,5024,2
7062458160,130,5025,3
7062458160,130,5023,4
7062458160,130,5023,5
7062458160,130,5026,6
7062458160,130,5023,7
7062458160,130,5025,8
7062458160,130,5025,9
7062458160,130,744,10
7062458160,130,5025,11
7062458160,130,5026,12
7062458160,130,5024,13
7062458160,130,5024,14
7062458160,130,858,15
7062458160,130,5024,16
7062458160,130,5026,17
7061632883,131,5023,1
7061632883,131,5024,2
7061632883,131,5025,3
7061632883,131,5025,4
7061632883,131,5023,5
7061632883,131,5026,6
7061632883,131,5023,7
7061632883,131,5023,8
7061632883,131,5025,9
7061632883,131,744,10
7061632883,131,5025,11
7061632883,131,5026,12
7061632883,131,5024,13
7061632883,131,5024,14
7061632883,131,858,15
7061632883,131,5024,16
7061632883,131,5026,17
7061632883,131,6511,18
7061526392,128,5023,1
7061526392,128,5024,2
7061526392,128,5025,3
7061526392,128,5023,4
7061526392,128,5023,5
7061526392,128,5026,6
7061526392,128,5023,7
7061526392,128,5025,8
7061526392,128,5025,9
7061526392,128,5024,10
7061526392,128,5025,11
7061526392,128,5026,12
7061526392,128,744,13
7061526392,128,5024,14
7061409732,1,5023,1
7061409732,1,5024,2
7061409732,1,5025,3
7061409732,1,5023,4
7061409732,1,5023,5
7061409732,1,5026,6
7061409732,1,5023,7
7061409732,1,5025,8
7061409732,1,5025,9
7061409732,1,5025,10
7061409732,1,744,11
7061409732,1,5026,12
7061409732,1,5024,13
7061409732,1,5024,14
7061331419,1,5024,1
7061331419,1,5025,2
7061331419,1,5024,3
7061331419,1,5023,4
7061331419,1,5024,5
7061331419,1,5026,6
7061331419,1,5024,7
7061331419,1,5025,8
7061331419,1,5025,9
7061331419,1,5023,10
7061331419,1,5025,11
7061331419,1,5026,12
7061331419,1,706,13
7061331419,1,5023,14
7061331419,1,918,15
7061331419,1,5023,16
7061331419,1,5026,17
7061139582,130,5023,1
7061139582,130,5024,2
7061139582,130,5025,3
7061139582,130,5023,4
7061139582,130,5023,5
7061139582,130,5026,6
7061139582,130,5023,7
7061139582,130,5025,8
7061139582,130,5025,9
7061139582,130,5025,10
7061139582,130,744,11
7061139582,130,5026,12
7061139582,130,5024,13
7061039457,129,5023,1
7061039457,129,5024,2
7061039457,129,5025,3
7061039457,129,5025,4
7061039457,129,5025,5
7061039457,129,5026,6
7061039457,129,5025,7
7061039457,129,5023,8
7061039457,129,5023,9
7061039457,129,5023,10
7061039457,129,744,11
7061039457,129,5026,12
7061039457,129,5024,13
7061039457,129,5024,14
7061039457,129,858,15
7060477449,1,5023,1
7060477449,1,5024,2
7060477449,1,5025,3
7060477449,1,5025,4
7060477449,1,5025,5
7060477449,1,5026,6
7060477449,1,5025,7
7060477449,1,5023,8
7060477449,1,5023,9
7060477449,1,5023,10
7060477449,1,5024,11
7060477449,1,5026,12
7060477449,1,5024,13
7059777252,131,5023,1
7059777252,131,5024,2
7059777252,131,5025,3
7059777252,131,5023,4
7059777252,131,5023,5
7059777252,131,5026,6
7059777252,131,5023,7
7059777252,131,5025,8
7059777252,131,5025,9
7059777252,131,5025,10
7059740256,1,5023,1
7059740256,1,5024,2
7059740256,1,5025,3
7059740256,1,5023,4
7059740256,1,5023,5
7059740256,1,5026,6
7059740256,1,5023,7
7059740256,1,5025,8
7059740256,1,5025,9
7059740256,1,744,10
7059740256,1,5025,11
7059740256,1,5026,12
7059740256,1,5024,13
7059740256,1,5024,14
7059740256,1,5024,15
7059710102,130,5023,1
7059710102,130,5024,2
7059710102,130,5025,3
7059710102,130,5023,4
7059710102,130,5023,5
7059710102,130,5026,6
7059710102,130,5023,7
7059710102,130,5025,8
7059710102,130,5025,9
7059710102,130,744,10
7059710102,130,5025,11
7059710102,130,5026,12
7059710102,130,5024,13
7059710102,130,5024,14
7058449471,3,5023,1
7058449471,3,5024,2
7058449471,3,5025,3
7058449471,3,5023,4
7058449471,3,5023,5
7058449471,3,5026,6
7058449471,3,5023,7
7058449471,3,5025,8
7058449471,3,5025,9
7058449471,3,5025,10
7058449471,3,744,11
7058449471,3,5026,12
7058449471,3,5024,13
7058449471,3,5024,14
7058449471,3,858,15
7058449471,3,5024,16
7058449471,3,5026,17
7058449471,3,6511,18
7058259656,1,5023,1
7058259656,1,5024,2
7058259656,1,5025,3
7058259656,1,5023,4
7058259656,1,5023,5
7058259656,1,5026,6
7058259656,1,5023,7
7058259656,1,5025,8
7058259656,1,5025,9
7058259656,1,5025,10
7058259656,1,744,11
7058259656,1,5026,12
7058259656,1,5024,13
7058259656,1,5024,14
7058259656,1,858,15
7058259656,1,5024,16
7058259656,1,5026,17
7058177429,1,5023,1
7058177429,1,5024,2
7058177429,1,5025,3
7058177429,1,5025,4
7058177429,1,5025,5
7058177429,1,5026,6
7058177429,1,5025,7
7058177429,1,5023,8
7058177429,1,5023,9
7058177429,1,5023,10
7058177429,1,744,11
7058177429,1,5026,12
7057664222,130,5024,1
7057664222,130,5025,2
7057664222,130,5023,3
7057664222,130,5025,4
7057664222,130,5025,5
7057664222,130,5026,6
7057664222,130,5025,7
7057664222,130,5023,8
7057664222,130,5023,9
7057664222,130,744,10
7057664222,130,5023,11
7057664222,130,5026,12
7057664222,130,5024,13
7057664222,130,5024,14
7057664222,130,858,15
7057664222,130,5024,16
7057664222,130,5026,17
7057581145,2,5023,1
7057581145,2,5024,2
7057581145,2,5025,3
7057581145,2,5023,4
7057581145,2,5023,5
7057581145,2,5026,6
7057581145,2,5023,7
7057581145,2,5025,8
7057581145,2,5025,9
7057581145,2,744,10
7057581145,2,5025,11
7057581145,2,5026,12
7057581145,2,5024,13
7057581145,2,5024,14
7057581145,2,858,15
7057581145,2,5024,16
7057562336,3,5024,1
7057562336,3,5025,2
7057562336,3,5023,3
7057562336,3,5024,4
7057562336,3,5025,5
7057562336,3,5026,6
7057562336,3,5024,7
7057562336,3,5024,8
7057562336,3,5025,9
7057562336,3,706,10
7057562336,3,5023,11
7057562336,3,5026,12
7057562336,3,5023,13
7057562336,3,5023,14
7057562336,3,5025,15
7057562336,3,918,16
7057562336,3,5026,17
7057329806,132,5024,1
7057329806,132,5025,2
7057329806,132,5023,3
7057329806,132,5024,4
7057329806,132,5024,5
7057329806,132,5026,6
7057329806,132,5024,7
7057329806,132,5025,8
7057329806,132,5023,9
7057329806,132,706,10
7057329806,132,5023,11
7057329806,132,5023,12
7057329806,132,5026,13
7057329806,132,5025,14
7057329806,132,5025,15
7057329806,132,918,16
7057329806,132,5026,17
7057329806,132,6425,18
7057189996,130,5024,1
7057189996,130,5025,2
7057189996,130,5023,3
7057189996,130,5024,4
7057189996,130,5025,5
7057189996,130,5026,6
7057189996,130,5024,7
7057189996,130,5024,8
7057189996,130,5025,9
7057189996,130,706,10
7057189996,130,5023,11
7057189996,130,5026,12
7056982642,130,5023,1
7056982642,130,5024,2
7056982642,130,5025,3
7056982642,130,5023,4
7056982642,130,5023,5
7056982642,130,5026,6
7056982642,130,5023,7
7056982642,130,5025,8
7056982642,130,5025,9
7056982642,130,5025,10
7056982642,130,744,11
7056982642,130,5026,12
7056982642,130,5024,13
7056982642,130,5024,14
7056982642,130,858,15
7056566281,128,5024,1
7056566281,128,5025,2
7056566281,128,5024,3
7056566281,128,5023,4
7056566281,128,5024,5
7056566281,128,5026,6
7056566281,128,5024,7
7056566281,128,5025,8
7056566281,128,5025,9
7056566281,128,706,10
7056566281,128,5025,11
7056566281,128,5026,12
7056566281,128,5023,13
7056566281,128,5023,14
7056566281,128,918,15
7056566281,128,5023,16
7056566281,128,5026,17
7056514919,132,5024,1
7056514919,132,5025,2
7056514919,132,5024,3
7056514919,132,5025,4
7056514919,132,5023,5
7056514919,132,5026,6
7056514919,132,5025,7
7056514919,132,5025,8
7056514919,132,5024,9
7056514919,132,5024,10
7056514919,132,706,11
7056514919,132,5026,12
7056514919,132,5023,13
7056514919,132,5023,14
7056514919,132,918,15
7056514919,132,5023,16
7056467539,4,5024,1
7056467539,4,5023,2
7056467539,4,5025,3
7056467539,4,5024,4
7056467539,4,5024,5
7056467539,4,5026,6
7056467539,4,5025,7
7056467539,4,5024,8
7056467539,4,5025,9
7056467539,4,5025,10
7056467539,4,5023,11
7056467539,4,5026,12
7056467539,4,5023,13
7056467539,4,706,14
7056467539,4,5023,15
7056467539,4,918,16
7056467539,4,5026,17
7056433161,2,5023,1
7056433161,2,5024,2
7056433161,2,5025,3
7056433161,2,5023,4
7056433161,2,5023,5
7056433161,2,5026,6
7056433161,2,5023,7
7056433161,2,5025,8
7056433161,2,5025,9
7056433161,2,744,10
7056433161,2,5026,11
7056433161,2,5025,12
7056433161,2,5024,13
7056433161,2,5024,14
7056433161,2,858,15
7051562701,128,5024,1
7051562701,128,5025,2
7051562701,128,5023,3
7051562701,128,5024,4
7051562701,128,5024,5
7051562701,128,5026,6
7051562701,128,5024,7
7051562701,128,5025,8
7051562701,128,5025,9
7051562701,128,5025,10
7051562701,128,706,11
7051562701,128,5026,12
7051562701,128,5023,13
7051562701,128,5023,14
7051562701,128,918,15
7051562701,128,5023,16
7051562701,128,5026,17
7051436008,130,5023,1
7051436008,130,5024,2
7051436008,130,5025,3
7051436008,130,5025,4
7051436008,130,5025,5
7051436008,130,5026,6
7051436008,130,5025,7
7051436008,130,5023,8
7051436008,130,5023,9
7051436008,130,744,10
7051436008,130,5023,11
7051436008,130,5026,12
7051436008,130,5024,13
7051436008,130,5024,14
7051436008,130,858,15
7051436008,130,5024,16
7051436008,130,5026,17
7051436008,130,6511,18
7050054011,129,5023,1
7050054011,129,5024,2
7050054011,129,5025,3
7050054011,129,5023,4
7050054011,129,5023,5
7050054011,129,5026,6
7050054011,129,5023,7
7050054011,129,5025,8
7050054011,129,5025,9
7049844806,130,5023,1
7049844806,130,5024,2
7049844806,130,5025,3
7049844806,130,5023,4
7049844806,130,5023,5
7049844806,130,5026,6
7049844806,130,5023,7
7049844806,130,5025,8
7049844806,130,5025,9
7049844806,130,5025,10
7049844806,130,744,11
7049844806,130,5026,12
7049844806,130,5024,13
7049844806,130,5024,14
7049844806,130,858,15
7049265910,128,5024,1
7049265910,128,5025,2
7049265910,128,5023,3
7049265910,128,5025,4
7049265910,128,5025,5
7049265910,128,5026,6
7049265910,128,5025,7
7049265910,128,5024,8
7049265910,128,5024,9
7049265910,128,5024,10
7049265910,128,5023,11
7049265910,128,5026,12
7049265910,128,5023,13
7049265910,128,5023,14
7049265910,128,858,15
7049265910,128,706,16
7049265910,128,5026,17
7048525635,131,5024,1
7048525635,131,5023,2
7048525635,131,5024,3
7048525635,131,5025,4
7048525635,131,5025,5
7048525635,131,5026,6
7048525635,131,5025,7
7048525635,131,5025,8
7048525635,131,5024,9
7048525635,131,5024,10
7048525635,131,706,11
7048525635,131,5026,12
7048525635,131,5023,13
7048525635,131,5023,14
7048525635,131,918,15
7048525635,131,5023,16
7048525635,131,5026,17
7048525635,131,6425,18
7048408244,0,5024,1
7048408244,0,5025,2
7048408244,0,5023,3
7048408244,0,5025,4
7048408244,0,5025,5
7048408244,0,5026,6
7048408244,0,5025,7
7048408244,0,5024,8
7048408244,0,5023,9
7048408244,0,5024,10
7048408244,0,5023,11
7048408244,0,5026,12
7048408244,0,5023,13
7048408244,0,5024,14
7048408244,0,858,15
7048408244,0,744,16
7048408244,0,5026,17
7048408244,0,6425,18
7048355858,4,5024,1
7048355858,4,5025,2
7048355858,4,5024,3
7048355858,4,5023,4
7048355858,4,5025,5
7048355858,4,5026,6
7048355858,4,5025,7
7048355858,4,5025,8
7048355858,4,5024,9
7048355858,4,5024,10
7048355858,4,706,11
7048355858,4,5026,12
7048355858,4,5023,13
7048355858,4,5023,14
7048355858,4,918,15
7048355858,4,5023,16
7048355858,4,5026,17
7048355858,4,6425,18
7048348819,2,5023,1
7048348819,2,5024,2
7048348819,2,5025,3
7048348819,2,5023,4
7048348819,2,5025,5
7048348819,2,5026,6
7048348819,2,5025,7
7048348819,2,5025,8
7048348819,2,5023,9
7048348819,2,5024,10
7048348819,2,5024,11
7048348819,2,5026,12
7048172101,2,5023,1
7048172101,2,5025,2
7048172101,2,5024,3
7048172101,2,5023,4
7048172101,2,5025,5
7048172101,2,5026,6
7048172101,2,5025,7
7048172101,2,5025,8
7048172101,2,5023,9
7048172101,2,5024,10
7048172101,2,5024,11
7048172101,2,5026,12
7048172101,2,5024,13
7048172101,2,5023,14
7048172101,2,858,15
7048172101,2,744,16
7048172101,2,5026,17
7048172101,2,6511,18
7046785052,1,5024,1
7046785052,1,5025,2
7046785052,1,5024,3
7046785052,1,5023,4
7046785052,1,5024,5
7046785052,1,5026,6
7046785052,1,5024,7
7046785052,1,5025,8
7046785052,1,5025,9
7046785052,1,706,10
7046785052,1,5025,11
7046785052,1,5026,12
7046785052,1,5023,13
7046785052,1,5023,14
7046785052,1,918,15
7046785052,1,5023,16
7046785052,1,5026,17
7046785052,1,6425,18
7046785052,1,6035,19
7046760043,3,5023,1
7046760043,3,5024,2
7046760043,3,5025,3
7046760043,3,5023,4
7046760043,3,5023,5
7046760043,3,5026,6
7046760043,3,5023,7
7046760043,3,5025,8
7046760043,3,5025,9
7046760043,3,5025,10
7046760043,3,744,11
7046760043,3,5026,12
7046760043,3,5024,13
7046760043,3,5024,14
7046760043,3,858,15
7046760043,3,5024,16
7046760043,3,5026,17
7046760043,3,6511,18
7046760043,3,8041,19
7046634374,128,5024,1
7046634374,128,5025,2
7046634374,128,5024,3
7046634374,128,5023,4
7046634374,128,5025,5
7046634374,128,5026,6
7046634374,128,5025,7
7046634374,128,5025,8
7046634374,128,5024,9
7046634374,128,5024,10
7046634374,128,706,11
7046634374,128,5026,12
7046634374,128,5023,13
7046634374,128,5023,14
7046634374,128,918,15
7046634374,128,5023,16
7046634374,128,5026,17
7046634374,128,6425,18
7046378132,1,5023,1
7046378132,1,5024,2
7046378132,1,5025,3
7046378132,1,5023,4
7046378132,1,5023,5
7046378132,1,5026,6
7046378132,1,5023,7
7046378132,1,5025,8
7046378132,1,5025,9
7046378132,1,744,10
7046378132,1,5025,11
7046378132,1,5026,12
7046378132,1,5024,13
7046378132,1,5024,14
7046378132,1,858,15
7046378132,1,5024,16
7046378132,1,5026,17
7045852264,2,5024,1
7045852264,2,5025,2
7045852264,2,5024,3
7045852264,2,5023,4
7045852264,2,5024,5
7045852264,2,5026,6
7045852264,2,5024,7
7045852264,2,5025,8
7045852264,2,5025,9
7045852264,2,5025,10
7045852264,2,706,11
7045852264,2,5026,12
7045852264,2,5023,13
7045852264,2,5023,14
7045852264,2,918,15
7045852264,2,5023,16
7045852264,2,5026,17
7045852264,2,6425,18
7045500138,128,5023,1
7045500138,128,5024,2
7045500138,128,5025,3
7045500138,128,5024,4
7045500138,128,5025,5
7045500138,128,5026,6
7045500138,128,5024,7
7045500138,128,5025,8
7045500138,128,5024,9
7045500138,128,5025,10
7045500138,128,5023,11
7045500138,128,5026,12
7044685001,4,5023,1
7044685001,4,5024,2
7044685001,4,5025,3
7044685001,4,5023,4
7044685001,4,5023,5
7044685001,4,5026,6
7044685001,4,5023,7
7044685001,4,5025,8
7044685001,4,5025,9
7044685001,4,744,10
7044685001,4,5025,11
7044685001,4,5026,12
7044685001,4,5024,13
7044685001,4,5024,14
7044685001,4,858,15
7044685001,4,5024,16
7044685001,4,5026,17
7044185628,129,5023,1
7044185628,129,5024,2
7044185628,129,5025,3
7044185628,129,5025,4
7044185628,129,5025,5
7044185628,129,5026,6
7044185628,129,5025,7
7044185628,129,5023,8
7044185628,129,5023,9
7044185628,129,5023,10
7044185628,129,744,11
7044185628,129,5026,12
7044185628,129,5024,13
7044185628,129,5024,14
7044185628,129,858,15
7044185628,129,5024,16
7044185628,129,5026,17
7044185628,129,6511,18
7043241186,132,5024,1
7043241186,132,5025,2
7043241186,132,5023,3
7043241186,132,5024,4
7043241186,132,5025,5
7043241186,132,5026,6
7043241186,132,5025,7
7043241186,132,5025,8
7043241186,132,5024,9
7043241186,132,5024,10
7043241186,132,706,11
7043241186,132,5026,12
7043241186,132,5023,13
7043241186,132,5023,14
7043241186,132,858,15
7043241186,132,5023,16
7043241186,132,5026,17
7043102200,4,5024,1
7043102200,4,5025,2
7043102200,4,5023,3
7043102200,4,5024,4
7043102200,4,5025,5
7043102200,4,5026,6
7043102200,4,5025,7
7043102200,4,5025,8
7043102200,4,5024,9
7043102200,4,5024,10
7043102200,4,706,11
7043102200,4,5026,12
7043102200,4,5023,13
7043102200,4,5023,14
7043102200,4,5023,15
7043102200,4,5026,16
7043102200,4,858,17
7043042106,3,5023,1
7043042106,3,5024,2
7043042106,3,5025,3
7043042106,3,5024,4
7043042106,3,5025,5
7043042106,3,5026,6
7043042106,3,5024,7
7043042106,3,5025,8
7043042106,3,5025,9
7043042106,3,5024,10
7043042106,3,706,11
7043042106,3,5026,12
7043042106,3,5023,13
7043042106,3,5023,14
7042581723,4,5023,1
7042581723,4,5024,2
7042581723,4,5025,3
7042581723,4,5025,4
7042581723,4,5023,5
7042581723,4,5026,6
7042581723,4,5025,7
7042581723,4,5023,8
7042581723,4,5025,9
7042581723,4,5023,10
7042581723,4,744,11
7042581723,4,5026,12
7042581723,4,5024,13
7040315792,3,5023,1
7040315792,3,5024,2
7040315792,3,5025,3
7040315792,3,5023,4
7040315792,3,5023,5
7040315792,3,5026,6
7040315792,3,5023,7
7040315792,3,5025,8
7040315792,3,5025,9
7040315792,3,744,10
7040315792,3,5025,11
7040315792,3,5026,12
7040315792,3,5024,13
7040315792,3,5024,14
7040315792,3,5024,15
7039659924,1,5024,1
7039659924,1,5025,2
7039659924,1,5024,3
7039659924,1,5023,4
7039659924,1,5025,5
7039659924,1,5026,6
7039659924,1,5024,7
7039659924,1,5024,8
7039659924,1,5025,9
7039659924,1,706,10
7039659924,1,5023,11
7039659924,1,5026,12
7039659924,1,5025,13
7039659924,1,5023,14
7039659924,1,918,15
7039659924,1,5023,16
7039659924,1,5026,17
7039659924,1,6425,18
7039659924,1,6035,19
7039659924,1,744,20
7038986899,0,5024,1
7038986899,0,5025,2
7038986899,0,5024,3
7038986899,0,5025,4
7038986899,0,5023,5
7038986899,0,5026,6
7038986899,0,5025,7
7038986899,0,5025,8
7038986899,0,5024,9
7038986899,0,5024,10
7038986899,0,706,11
7038986899,0,5026,12
7038986899,0,5023,13
7038986899,0,918,14
7038986899,0,5023,15
7038986899,0,5023,16
7038986899,0,5026,17
7038938299,132,5023,1
7038938299,132,5024,2
7038938299,132,5025,3
7038938299,132,5024,4
7038938299,132,5025,5
7038938299,132,5026,6
7038938299,132,5025,7
7038938299,132,5025,8
7038938299,132,5023,9
7038938299,132,5023,10
7038938299,132,5024,11
7038938299,132,5026,12
7038938299,132,5023,13
7038938299,132,5024,14
7038938299,132,858,15
7038938299,132,744,16
7038938299,132,5026,17
7038938299,132,6511,18
7038811745,130,5023,1
7038811745,130,5024,2
7038811745,130,5025,3
7038811745,130,5023,4
7038811745,130,5023,5
7038811745,130,5026,6
7038811745,130,5023,7
7038811745,130,5025,8
7038811745,130,5025,9
7038811745,130,5024,10
7038811745,130,744,11
7037678635,3,5024,1
7037678635,3,5025,2
7037678635,3,5024,3
7037678635,3,5023,4
7037678635,3,5024,5
7037678635,3,5026,6
7037678635,3,5025,7
7037678635,3,5025,8
7037678635,3,5025,9
7037678635,3,5024,10
7037678635,3,706,11
7037678635,3,5026,12
7037678635,3,5023,13
7037674454,0,5024,1
7037674454,0,5025,2
7037674454,0,5023,3
7037674454,0,5023,4
7037674454,0,5023,5
7037674454,0,5026,6
7037674454,0,5023,7
7037674454,0,5025,8
7037674454,0,5025,9
7037674454,0,744,10
7037674454,0,5025,11
7037674454,0,5026,12
7037674454,0,5024,13
7037674454,0,5024,14
7037674454,0,858,15
7037674454,0,5024,16
7036411092,131,5023,1
7036411092,131,5024,2
7036411092,131,5025,3
7036411092,131,5025,4
7036411092,131,5025,5
7036411092,131,5026,6
7036411092,131,5023,7
7036411092,131,5025,8
7036411092,131,5023,9
7036411092,131,5023,10
7036411092,131,744,11
7036411092,131,5026,12
7036411092,131,5024,13
7036168033,2,5023,1
7036168033,2,5024,2
7036168033,2,5025,3
7036168033,2,5023,4
7036168033,2,5023,5
7036168033,2,5026,6
7036168033,2,5023,7
7036168033,2,5025,8
7036168033,2,5025,9
7036168033,2,744,10
7036168033,2,5025,11
7036168033,2,5026,12
7036168033,2,5024,13
7036168033,2,5024,14
7036168033,2,858,15
7036168033,2,5024,16
7036168033,2,5026,17
7036168033,2,6511,18
7036062685,2,5023,1
7036062685,2,5024,2
7036062685,2,5025,3
7036062685,2,5023,4
7036062685,2,5025,5
7036062685,2,5026,6
7036062685,2,5023,7
7036062685,2,5025,8
7036062685,2,5025,9
7036062685,2,5023,10
7036062685,2,744,11
7036062685,2,5026,12
7036062685,2,5024,13
7036062685,2,5024,14
7036062685,2,858,15
7036062685,2,5024,16
7036062685,2,5026,17
7035052411,132,5023,1
7035052411,132,5024,2
7035052411,132,5025,3
7035052411,132,5023,4
7035052411,132,5025,5
7035052411,132,5026,6
7035052411,132,5025,7
7035052411,132,5025,8
7035052411,132,5023,9
7035052411,132,5023,10
7035052411,132,744,11
7035052411,132,5026,12
7035052411,132,5024,13
7035052411,132,5024,14
7035052411,132,918,15
7035052411,132,5024,16
7035052411,132,5026,17
7034998699,128,5023,1
7034998699,128,5024,2
7034998699,128,5025,3
7034998699,128,5025,4
7034998699,128,5025,5
7034998699,128,5026,6
7034998699,128,5025,7
7034998699,128,5023,8
7034998699,128,5023,9
7034998699,128,744,10
7034998699,128,5023,11
7034998699,128,5026,12
7034083132,128,5023,1
7034083132,128,5024,2
7034083132,128,5024,3
7034083132,128,5025,4
7034083132,128,5024,5
7034083132,128,5026,6
7034083132,128,5024,7
7034083132,128,5025,8
7034083132,128,5023,9
7034083132,128,706,10
7034083132,128,5025,11
7034083132,128,5026,12
7034083132,128,5025,13
7034083132,128,5023,14
7034083132,128,918,15
7032676022,3,5024,1
7032676022,3,5025,2
7032676022,3,5024,3
7032676022,3,5023,4
7032676022,3,5024,5
7032676022,3,5026,6
7032676022,3,5025,7
7032676022,3,5025,8
7032676022,3,5025,9
7032676022,3,5024,10
7032676022,3,706,11
7032676022,3,5026,12
7032676022,3,5023,13
7032676022,3,5023,14
7032676022,3,918,15
7032676022,3,5023,16
7032676022,3,5026,17
7032676022,3,6425,18
7032676022,3,8041,19
7032676022,3,744,20
7032495689,132,5023,1
7032495689,132,5024,2
7032495689,132,5025,3
7032495689,132,5023,4
7032495689,132,5023,5
7032495689,132,5026,6
7032495689,132,5023,7
7032495689,132,5025,8
7032495689,132,5025,9
7032495689,132,744,10
7032495689,132,5025,11
7032495689,132,5026,12
7032495689,132,5024,13
7032495689,132,5024,14
7032495689,132,858,15
7032419167,132,5024,1
7032419167,132,5025,2
7032419167,132,5023,3
7032419167,132,5023,4
7032419167,132,5023,5
7032419167,132,5026,6
7032419167,132,5023,7
7032419167,132,5025,8
7032419167,132,5025,9
7032419167,132,744,10
7032419167,132,5025,11
7032419167,132,5026,12
7032419167,132,5024,13
7032419167,132,5024,14
7032419167,132,858,15
7032207604,3,5023,1
7032207604,3,5024,2
7032207604,3,5025,3
7032207604,3,5025,4
7032207604,3,5025,5
7032207604,3,5026,6
7032207604,3,5025,7
7032207604,3,5023,8
7032207604,3,5023,9
7032207604,3,5023,10
7032207604,3,5024,11
7031965256,3,5023,1
7031965256,3,5024,2
7031965256,3,5025,3
7031965256,3,5025,4
7031965256,3,5025,5
7031965256,3,5026,6
7031965256,3,5023,7
7031965256,3,5023,8
7031965256,3,5023,9
7031965256,3,5025,10
7031965256,3,744,11
7031965256,3,5026,12
7031965256,3,5024,13
7031965256,3,5024,14
7031965256,3,858,15
7031965256,3,5024,16
7031965256,3,5026,17
7031965256,3,6511,18
7031965256,3,8041,19
7031846042,3,5023,1
7031846042,3,5024,2
7031846042,3,5025,3
7031846042,3,5023,4
7031846042,3,5025,5
7031846042,3,5026,6
7031846042,3,5025,7
7031846042,3,5025,8
7031846042,3,5023,9
7031846042,3,5023,10
7031846042,3,744,11
7031846042,3,5026,12
7031846042,3,5024,13
7031846042,3,5024,14
7031846042,3,858,15
7031846042,3,5024,16
7031659296,128,5024,1
7031659296,128,5023,2
7031659296,128,5024,3
7031659296,128,5025,4
7031659296,128,5024,5
7031659296,128,5025,6
7031659296,128,5026,7
7031659296,128,5024,8
7031659296,128,5025,9
7031659296,128,706,10
7031659296,128,5025,11
7031659296,128,5026,12
7031659296,128,5023,13
7031659296,128,5023,14
7031659296,128,918,15
7031659296,128,5023,16
7031659296,128,5026,17
7031659296,128,6425,18
7031659296,128,8041,19
7031404467,130,5023,1
7031404467,130,5024,2
7031404467,130,5025,3
7031404467,130,5023,4
7031404467,130,5023,5
7031404467,130,5026,6
7031404467,130,5025,7
7031404467,130,5025,8
7031404467,130,5023,9
7031404467,130,744,10
7031404467,130,5025,11
7031404467,130,5026,12
7031404467,130,5024,13
7031404467,130,5024,14
7031404467,130,858,15
7031404467,130,5024,16
7031404467,130,5026,17
7031404467,130,6511,18
7031300558,130,5023,1
7031300558,130,5024,2
7031300558,130,5025,3
7031300558,130,5023,4
7031300558,130,5023,5
7031300558,130,5026,6
7031300558,130,5023,7
7031300558,130,5025,8
7031300558,130,5025,9
7031300558,130,5025,10
7031300558,130,5024,11
7031300558,130,5026,12
7031300558,130,5024,13
7031300558,130,744,14
7031300558,130,858,15
7031286158,0,5024,1
7031286158,0,5025,2
7031286158,0,5024,3
7031286158,0,5023,4
7031286158,0,5024,5
7031286158,0,5026,6
7031286158,0,5024,7
7031286158,0,5025,8
7031286158,0,5025,9
7031286158,0,706,10
7031286158,0,5025,11
7031286158,0,5026,12
7031286158,0,5023,13
7031286158,0,5023,14
7031286158,0,918,15
7031286158,0,5023,16
7031286158,0,5026,17
7030847647,0,5023,1
7030847647,0,5025,2
7030847647,0,5024,3
7030847647,0,5023,4
7030847647,0,5023,5
7030847647,0,5026,6
7030847647,0,5023,7
7030847647,0,5025,8
7030847647,0,5025,9
7030847647,0,744,10
